Split_width(g),dis_b/w_rings(d),Freq [GHz],s11,vswr
1,0.7,11.6875,-4.660399794,11.63337
1,0.7,11.721875,-4.842403925,11.31664496
1,0.7,11.75625,-5.049278849,10.97219256
1,0.7,11.790625,-5.283457295,10.60070639
1,0.7,11.825,-5.54773028,10.20302868
1,0.7,11.859375,-5.845307888,9.780152341
1,0.7,11.89375,-6.17987174,9.333254531
1,0.7,11.928125,-6.555614931,8.863759268
1,0.7,11.9625,-6.977259298,8.373429744
1,0.7,11.996875,-7.450028641,7.86449483
1,0.7,12.03125,-7.979535447,7.339820325
1,0.7,12.065625,-8.571498603,6.803144094
1,0.7,12.1,-9.231133121,6.259407144
1,0.7,12.134375,-9.961909024,5.71523125
1,0.7,12.16875,-10.76311923,5.179616551
1,0.7,12.203125,-11.62529732,4.664944437
1,0.7,12.2375,-12.5221581,4.188312379
1,0.7,12.271875,-13.39841618,3.772922601
